skill_id:ID,skill_name,aliases[],:LABEL
24609,funding,funding,SKILL
24610,powerexchange,powerexchange,SKILL
24611,informatica powercentre,informatica powercentre,SKILL
24612,oltp and olap,oltp and olap,SKILL
24613,trade confirmation,trade confirmation,SKILL
24614,trade affirmation,trade affirmation,SKILL
24615,git jenkins artifactory,git jenkins artifactory,SKILL
24616,java or chef ruby,java or chef ruby,SKILL
24617,front end engineer,front end engineer,SKILL
24618,lightning component framework,lightning component framework,SKILL
24619,laurus technology,laurus technology,SKILL
24620,appexchangeknowledge of apex development,appexchangeknowledge of apex development,SKILL
24621,computer scienceminimum,computer scienceminimum,SKILL
24622,the salesforce developer,the salesforce developer,SKILL
24623,soqlexperience,soqlexperience,SKILL
24624,pupp,pupp,SKILL
24625,hornetq,hornetq,SKILL
24626,manhattan scope scpp wms,manhattan scope scpp wms,SKILL
24627,mondodb,mondodb,SKILL
24628,wmware,wmware,SKILL
24629,unix security,unix security,SKILL
24630,software development lifecycle,the software development lifecycle;software development lifecycle;an element of the software development lifecycle,SKILL
24631,automated testing tools,automated testing tools,SKILL
24632,trouble tickets,trouble tickets,SKILL
24633,bpm lombardi,bpm lombardi,SKILL
24634,business process management,business process management;process management,SKILL
24635,teamworks,teamwork;teamworks,SKILL
24636,ibm mdm advanced edition,ibm mdm advanced edition,SKILL
24637,supply chain architect,supply chain architect,SKILL
24638,sap supply chain architect,sap supply chain architect,SKILL
24639,chrome developer tools,chrome developer tools,SKILL
24640,seo techniques,seo techniques,SKILL
24641,ibm sterling order management osm,ibm sterling order management osm,SKILL
24642,enterprise relational database management system,relational database management system;enterprise relational database management system,SKILL
24643,objectoriented analysis and design,objectoriented analysis and design,SKILL
24644,8+ yrs it,8+ yrs it,SKILL
24645,intel vpro,intel vpro,SKILL
24646,root certificate,root certificate,SKILL
24647,ieee 8023,ieee 8023,SKILL
24648,1gbe,1gbe,SKILL
24649,network interface driver engineer,network interface driver engineer,SKILL
24650,10gbe,10gbe,SKILL
24651,smalltalk developer  pittsburgh,smalltalk developer  pittsburgh,SKILL
24652,forefront,forefront,SKILL
24653,management policy rules,management policy rules,SKILL
24654,fim synchronization,fim synchronization,SKILL
24655,system center service,system center service,SKILL
24656,identity manager,identity management;identity manager,SKILL
24657,system center service manager,system center service manager,SKILL
24658,ca  contract,ca  contract,SKILL
24659,us it recruiter,us it recruiter,SKILL
24660,active directory smartlab,active directory smartlab,SKILL
24661,san and nas,san and nas,SKILL
24662,syncade mes,syncade mes,SKILL
24663,2016,2016,SKILL
24664,virtualization vmware,virtualization vmware,SKILL
24665,microsoft server operating system2008,microsoft server operating system2008,SKILL
24666,avaya nortel,avaya nortel,SKILL
24667,aspect,aspect,SKILL
24668,c# and or c++,c# and or c++,SKILL
24669,hadoop echo system,hadoop echo system,SKILL
24670,hp nonstop tandem,hp nonstop tandem,SKILL
24671,base24,base24,SKILL
24672,tal,tal,SKILL
24673,eft,eft,SKILL
24674,solaris and linux,solaris and linux,SKILL
24675,oe,oe,SKILL
24676,oracle 11gr2,oracle 11gr2,SKILL
24677,openvms,openvms,SKILL
24678,realtime systems,realtime systems,SKILL
24679,xa 21,xa 21,SKILL
24680,order fulfillment,order fulfillment,SKILL
24681,sql rdbms,sql rdbms,SKILL
24682,trouble shoot sql server,trouble shoot sql server,SKILL
24683,configure sql server,configure sql server,SKILL
24684,tuning sql queries,tuning sql queries,SKILL
24685,websphere message brokerwmb,websphere message brokerwmb,SKILL
24686,wmb iib,wmb iib,SKILL
24687,voc,voc,SKILL
24688,oracle rightnow,oracle rightnow,SKILL
24689,experience with gds,experience with gds,SKILL
24690,edifac,edifac,SKILL
24691,airlines communications,airlines communications,SKILL
24692,microsoft deployment toolkit,microsoft deployment toolkit,SKILL
24693,group policy configuration,group policy configuration,SKILL
24694,ecm developer  cleveland,ecm developer  cleveland,SKILL
24695,nodejs javascript,nodejs javascript,SKILL
24696,python and ruby,python and ruby,SKILL
24697,organization elements,organization elements,SKILL
24698,s4 hana upgrade,s4 hana upgrade,SKILL
24699,table structures,table structures,SKILL
24700,email service provider,email service provider,SKILL
24701,berean group,berean group,SKILL
24702,product marketing and creative,product marketing and creative,SKILL
24703,cheetahmail,cheetahmail,SKILL
24704,celebrity,celebrity,SKILL
24705,em agency,em agency,SKILL
24706,the essential duties and responsibilities,the essential duties and responsibilities,SKILL
24707,senior manager - marketing,senior manager - marketing,SKILL
24708,em agency/esp,em agency/esp,SKILL
24709,responsys,responsys,SKILL
24710,us dollars,us dollars;us dollar,SKILL
24711,zslt,zslt,SKILL
24712,python programming,python programming; python programming,SKILL
24713,it solution architect,solution architect;it solution architect,SKILL
24714,knowledge of programming language,knowledge of programming language,SKILL
24715,specifically json,specifically json,SKILL
24716,mdm server,mdm server,SKILL
24717,ms business dynamics crm,ms business dynamics crm,SKILL
24718,trigger,trigger,SKILL
24719,systems or software applications consultant,systems or software applications consultant,SKILL
24720,project management tools software,project management tools software,SKILL
24721,power view,power view,SKILL
24722,applications trainer,applications trainer,SKILL
24723,data integration tools ssis preferred,data integration tools ssis preferred,SKILL
24724,developer or implementer,developer or implementer,SKILL
24725,experience with stored procedure,experience with stored procedure,SKILL
24726,web applicaiton development,web applicaiton development;web application development,SKILL
24727,ui development framework,ui development framework,SKILL
24728,nice to have ibm websphere,nice to have ibm websphere,SKILL
24729,ppds,ppds,SKILL
24730,agile user story documentation,agile user story documentation,SKILL
24731,api documentation,api documentation,SKILL
24732,use case documentation,use case documentation,SKILL
24733,sequence diagrams,sequence diagrams,SKILL
24734,business process flows,business process;business process flows,SKILL
24735,billingcenter,billingcenter,SKILL
24736,technical acumen,technical acumen,SKILL
24737,personnel management,personnel management,SKILL
24738,java application deployment,java application deployment,SKILL
24739,cross browser compatibility,cross browser compatibility,SKILL
24740,database design and administration,database design and administration,SKILL
24741,extreme,extreme,SKILL
24742,global human resources,global human resources,SKILL
24743,test plan execution,test plan execution,SKILL
24744,test plan creation,test plan creation,SKILL
24745,sa,sa,SKILL
24746,optum,optum,SKILL
24747,pervasire,pervasire,SKILL
24748,sql server 2008 r2 2012,sql server 2008 r2 2012,SKILL
24749,soap and iis,soap and iis,SKILL
24750,azure queues,azure queues,SKILL
24751,azure api,azure api,SKILL
24752,native android and ios,native android and ios,SKILL
24753,it solution architecture,solution architecture;it solution architecture,SKILL
24754,finance applications,finance applications,SKILL
24755,ui ux html,ui ux html,SKILL
24756,digital communication,digital communication,SKILL
24757,managing projects,managing projects,SKILL
24758,air watch,air watch,SKILL
24759,vcloud air,vcloud air,SKILL
24760,pma290,pma290,SKILL
24761,u.s. department of education,the u.s. department of education;u.s. department of education,SKILL
24762,p-8a,p-8a,SKILL
24763,integrated test team,integrated test team,SKILL
24764,computer science or,computer science or;computer science,SKILL
24765,apmt&e,apmt&e,SKILL
24766,experience/education,experience/education,SKILL
24767,eoe/minorities/females/vet/disability,eoe/minorities/females/vet/disability,SKILL
24768,ibm rational jazz,ibm rational jazz,SKILL
24769,itt,itt,SKILL
24770,"pma290, p-8a","pma290, p-8a",SKILL
24771,hadoop hive,"hadoop, hive;hadoop hive",SKILL
24772,storm data governance,storm data governance,SKILL
24773,largescale,largescale,SKILL
24774,decrytion,decrytion,SKILL
24775,profiling performance tuning,profiling performance tuning,SKILL
24776,zackman,zackman,SKILL
24777,technical architecture,technical architecture,SKILL
24778,obiee 11,obiee 11,SKILL
24779,qtp sql queries,qtp sql queries,SKILL
24780,ejbs,ejbs,SKILL
24781,oracle cloud control,oracle cloud control,SKILL
24782,cloud team,cloud team,SKILL
24783,architecture and infrastructure,architecture and infrastructure,SKILL
24784,itera ha,itera ha,SKILL
24785,tibco businessworksbw,tibco businessworksbw,SKILL
24786,voice and data communications network,voice and data communications network,SKILL
24787,tableau server sql sql queries,tableau server sql sql queries,SKILL
24788,tabadmin,tabadmin,SKILL
24789,tsql tableau site admin tabcmd,tsql tableau site admin tabcmd,SKILL
24790,msword,msword,SKILL
24791,tomcat and websphere ecommerce,tomcat and websphere ecommerce,SKILL
24792,virtual telecommute,virtual telecommute,SKILL
24793,virtual css,virtual css;virtual class,SKILL
24794,and npm,and npm,SKILL
24795,http and rest archit,http and rest archit,SKILL
24796,ecmascript 6,ecmascript 6;ecmascript,SKILL
24797,net incl c#,net incl c#,SKILL
24798,frameworks like react flux,frameworks like react flux,SKILL
24799,source target mapping,source target mapping,SKILL
24800,business requirement,business requirement;business requirements,SKILL
24801,virtual systems administrator,virtual systems administrator,SKILL
24802,elite financials,elite financials,SKILL
24803,elite software,elite software,SKILL
24804,database applications,database applications,SKILL
24805,multitier web applications development,multitier web applications development,SKILL
24806,net versions 2 through current,net versions 2 through current,SKILL
24807,translating,translating,SKILL
24808,usability sessions,usability sessions,SKILL
24809,curate,curate,SKILL
24810,designers,designers,SKILL
24811,time zone,time zone,SKILL
24812,field research,field research,SKILL
24813,sythesis,sythesis,SKILL
24814,jbossas7 or apache cxf,jbossas7 or apache cxf,SKILL
24815,net with cold fusion,net with cold fusion,SKILL
24816,first level support,first level support,SKILL
24817,microsoft remote,microsoft remote,SKILL
24818,dms,dms,SKILL
24819,second level support,second level support,SKILL
24820,application testing,mobile application testing;application testing,SKILL
24821,ca test data manager,ca test data manager,SKILL
24822,ca grid,ca grid,SKILL
24823,data execution,data execution,SKILL
24824,data extraction scripts,data extraction scripts,SKILL
24825,tdm strategy,tdm strategy,SKILL
24826,microsoft certified system engineer,microsoft certified system engineer,SKILL
24827,internal business analysis,internal business analysis,SKILL
24828,server environments,server environments,SKILL
24829,software quality assurance sql,software quality assurance sql,SKILL
24830,microsoft test manager,microsoft test manager,SKILL
24831,microstrategy solutions,microstrategy solutions,SKILL
24832,hiring manager,hiring manager,SKILL
24833,it staffing and consulting,it staffing and consulting,SKILL
24834,sales it recruiter,sales it recruiter,SKILL
24835,resources manager,resources manager,SKILL
24836,recruiter manager,recruiter manager,SKILL
24837,ps project systems abap,ps project systems abap,SKILL
24838,sap sales  distribution sd vc,sap sales  distribution sd vc,SKILL
24839,spc4,spc4,SKILL
24840,recommendation,recommendation,SKILL
24841,invoices,invoices,SKILL
24842,operation management,operations management;operation management,SKILL
24843,proposals,proposals,SKILL
24844,financial transaction processing,financial transaction processing,SKILL
24845,java html,java html,SKILL
24846,message queuing,message queuing,SKILL
24847,paa,paa,SKILL
24848,core aws,core aws,SKILL
24849,waterfall  agile methodologies,waterfall  agile methodologies,SKILL
24850,project manager epmo,project manager epmo,SKILL
24851,agile and waterfall methodologies,agile and waterfall methodologies,SKILL
24852,trello,trello,SKILL
24853,communication and presentation skills,communication and presentation skills,SKILL
24854,scrum certification,scrum certification,SKILL
24855,matplotlib,matplotlib,SKILL
24856,swl,swl,SKILL
24857,cloudbased services,cloudbased services,SKILL
24858,horton works,hortonworks;horton works,SKILL
24859,etl tool,etl tool,SKILL
24860,ssrs or other reporting interfaces,ssrs or other reporting interfaces,SKILL
24861,vpn ise fw,vpn ise fw,SKILL
24862,basic ad and networking skills,basic ad and networking skills,SKILL
24863,market data feeds,market data feeds,SKILL
24864,good,good,SKILL
24865,reuters,reuters,SKILL
24866,waterfall  iterative waterfall methodologies,waterfall  iterative waterfall methodologies,SKILL
24867,tools preferably ca lisa,tools preferably ca lisa,SKILL
24868,communication protocols,communication protocols;communications protocol,SKILL
24869,realtime controls,realtime controls,SKILL
24870,microsoft windows server 2008 r2,microsoft windows server 2008 r2,SKILL
24871,monitoring tool,monitoring tool,SKILL
24872,performance analysis,performance analysis,SKILL
24873,shunra,shunra,SKILL
24874,hp sitescope,hp sitescope,SKILL
24875,alm alm pc,alm alm pc,SKILL
24876,implementation management,implementation management,SKILL
24877,project manag,project manag;project managers,SKILL
24878,ba degree,ba degree,SKILL
24879,sql knowledge of,sql knowledge of,SKILL
24880,ms sql server 2008 2012,ms sql server 2008 2012,SKILL
24881,soap xml wsdl dtd,soap xml wsdl dtd,SKILL
24882,git lab and artifactory,git lab and artifactory,SKILL
24883,java and apache tomcat,java and apache tomcat,SKILL
24884,react redux,reactredux;react redux,SKILL
24885,write  edit documentation,write  edit documentation,SKILL
24886,projects documentation,projects documentation,SKILL
24887,highavailability,high availability;highavailability,SKILL
24888,hightraffic,hightraffic,SKILL
24889,pre sales and post sales,pre sales and post sales,SKILL
24890,survey monkey,surveymonkey;survey monkey,SKILL
24891,user experience testing,user experience testing,SKILL
24892,opinion labs,opinion labs,SKILL
24893,usertestingcom,usertestingcom,SKILL
24894,sap hana slt sap hana,sap hana slt sap hana,SKILL
24895,sap landscape transformation configuration,sap landscape transformation configuration,SKILL
24896,sap design studio,sap design studio,SKILL
24897,sap hana slt,sap hana slt,SKILL
24898,database administration methodologies,database administration methodologies,SKILL
24899,db mirroring,db mirroring,SKILL
24900,data loading,data loading,SKILL
24901,c code,c code,SKILL
24902,c developer,c developer,SKILL
24903,relationship manager,relationship manager;relationship management,SKILL
24904,dwr,dwr,SKILL
24905,ava language,ava language,SKILL
24906,java bean,java bean,SKILL
24907,java collection,java collections;java collection,SKILL
24908,api architect,api architect,SKILL
24909,urology or womens healthcare,urology or womens healthcare,SKILL
24910,dermatology,dermatology,SKILL
24911,ophthalmology,ophthalmology,SKILL
24912,lead site manager,lead site manager,SKILL
24913,site manager,site manager,SKILL
24914,lsm,lsm,SKILL
24915,cns,cns,SKILL
24916,set top box engineer,set top box engineer,SKILL
24917,philadelphia,philadelphia,SKILL
24918,pa 19103,pa 19103,SKILL
24919,accela automation,accela automation,SKILL
24920,or client computing,client computing;or client computing,SKILL
24921,platform infrastructure,platform infrastructure,SKILL
24922,knowledge and experience in lean,knowledge and experience in lean,SKILL
24923,bio/pharma - it/compliance operations ap6307903new haven,bio/pharma - it/compliance operations ap6307903new haven,SKILL
24924,"polaris, medispend","polaris, medispend",SKILL
24925,draft business requirements,draft business requirements;business requirements,SKILL
24926,medispend,medispend,SKILL
24927,bio-pharma,bio-pharma,SKILL
24928,hcp,hcp,SKILL
24929,polaris,polaris,SKILL
24930,banking and financial,banking and financial,SKILL
24931,vdi engineer,vdi engineer,SKILL
24932,a vdi engineer,a vdi engineer,SKILL
24933,justin,justin,SKILL
24934,6106171504qualifications  requirements,6106171504qualifications  requirements,SKILL
24935,c++ unix linux,c++ unix linux,SKILL
24936,gcc,gcc,SKILL
24937,senior it,senior it,SKILL
24938,wcf and unit testing c++,wcf and unit testing c++,SKILL
24939,prism library,prism library,SKILL
24940,vdbench,vdbench,SKILL
24941,g1000,g1000,SKILL
24942,iostat,iostat,SKILL
24943,bilingual english spanish speaking,bilingual english spanish speaking,SKILL
24944,broadcast media or mobile exp,broadcast media or mobile exp,SKILL
24945,strong project management experience,strong project management experience,SKILL
24946,reddis,redis;reddis,SKILL
24947,subversiongit source control systems,subversiongit source control systems,SKILL
24948,nodejs nodejs,nodejs nodejs,SKILL
24949,html5 css,html5 css,SKILL
24950,webpack or browserify,webpack or browserify,SKILL
24951,ba pm experience,ba pm experience,SKILL
24952,ba pm,ba pm,SKILL
24953,educational,educational,SKILL
24954,sp’s,sp’s,SKILL
24955,anguar,anguar,SKILL
24956,the strategy management office leader,the strategy management office leader,SKILL
24957,scope of responsibilities/expectations specific,scope of responsibilities/expectations specific,SKILL
24958,the strategy management office,the strategy management office,SKILL
24959,strategy management steering committee,strategy management steering committee,SKILL
24960,business impact analysis,business analysis;business impact analysis,SKILL
24961,continuity of operations planning,continuity of operations planning,SKILL
24962,vulnerability scans,vulnerability scans,SKILL
24963,reconcililation,reconcililation,SKILL
24964,journal entries,journal entries,SKILL
24965,embedded programming,embedded programming,SKILL
24966,atom architecture,architecture;atom architecture,SKILL
24967,fpga programm,fpga programm,SKILL
24968,fpga debug,fpga debug,SKILL
24969,head hunter,head hunter,SKILL
24970,head hunting,head hunting,SKILL
24971,sales person,sales person,SKILL
24972,ceo,ceo,SKILL
24973,linux internals,linux internals,SKILL
24974,zend frameworks,zend frameworks,SKILL
24975,contemporary software quality,contemporary software quality,SKILL
24976,esu,esu,SKILL
24977,run,run,SKILL
24978,service pack upgrades,service pack upgrades,SKILL
24979,asu,asu,SKILL
24980,feasibility,feasibility,SKILL
24981,siem logrhythm qradar,siem logrhythm qradar,SKILL
24982,sql server reporting integration services,sql server reporting integration services,SKILL
24983,it security control,it security control,SKILL
24984,linux and ibm,linux and ibm,SKILL
24985,sdlc multithreaded or concurrent programming,sdlc multithreaded or concurrent programming,SKILL
24986,strong adp portal management experience,strong adp portal management experience,SKILL
24987,oracle fusion hcm,oracle fusion hcm,SKILL
24988,vmware esx or other virtualization,vmware esx or other virtualization,SKILL
24989,so,so,SKILL
24990,rss sss,rss sss,SKILL
24991,intranet,intranet,SKILL
24992,and cloud experience,and cloud experience,SKILL
24993,customer managemen,customer managemen,SKILL
24994,sccm administrator,system administrator;sccm administrator,SKILL
24995,html5 and css python,html5 and css python,SKILL
24996,php java development skills must,php java development skills must,SKILL
24997,etl tsql,etl tsql,SKILL
24998,data development,data development,SKILL
24999,experience in data management,experience in data management,SKILL
25000,architecture full stack developer,architecture full stack developer,SKILL
25001,elending,elending,SKILL
25002,customer implementation,customer implementation,SKILL
25003,23 years as architect  hybris,23 years as architect  hybris,SKILL
25004,8 years in it,8 years in it,SKILL
25005,computer networking,computer networking,SKILL
25006,java or,java or,SKILL
25007,a test automation engineer,test automation engineer;a test automation engineer,SKILL
25008,parsippany,parsippany,SKILL
25009,responsibilities:•  defining,responsibilities;•  defining,SKILL
25010,test automation engineer,test automation engineer,SKILL
25011,education & professional qualifications:•,education & professional qualifications;•,SKILL
25012,solidworks proficient,solidworks proficient,SKILL
25013,monitoring and reporting,monitoring and reporting,SKILL
25014,and validation rules,and validation rules,SKILL
25015,workflow rules,workflow rules,SKILL
25016,apex test classes and visualforce,apex test classes and visualforce,SKILL
25017,flows,flows,SKILL
25018,soql queries,soql queries,SKILL
25019,salesforce creating custom objects,salesforce creating custom objects,SKILL
25020,custom fields,custom fields,SKILL
25021,sdk java,sdk java,SKILL
25022,database systems,database systems,SKILL
25023,good analytical knowedge,good analytical knowedge,SKILL
25024,adf integration,adf integration,SKILL
25025,adf ui,adf ui,SKILL
25026,adf task flows,adf task flows,SKILL
25027,oracle adf11g,oracle adf11g,SKILL
25028,adf faces,adf faces,SKILL
25029,gmon,gmon,SKILL
25030,gnfa,gnfa,SKILL
25031,packet analysis,packet analysis,SKILL
25032,forensic,forensic;forensics,SKILL
25033,qradar,qradar,SKILL
25034,aplunk,aplunk,SKILL
25035,network technician2nd,network technician2nd,SKILL
25036,aruba networks wireless,aruba networks wireless,SKILL
25037,skill sets:,;skill sets,SKILL
25038,"bristol, ct job description l1/2 network tech","bristol, ct job description l1/2 network tech",SKILL
25039,cisco switchescisco uc,cisco switchescisco uc,SKILL
25040,database setup configuration,database setup configuration,SKILL
25041,query analysis,query analysis,SKILL
25042,the data modeler,the data modeler,SKILL
25043,a. data modeler,a. data modeler,SKILL
25044,corp to corp basis,corp to corp basis,SKILL
25045,the enterprise data warehouse edw team,the enterprise data warehouse edw team,SKILL
25046,teradata and teradata utilities,teradata and teradata utilities,SKILL
25047,teradata utilities,teradata utilities,SKILL
25048,ascendum solutions,ascendum solutions,SKILL
25049,ibm information governance catalog,ibm information governance catalog,SKILL
25050,healthcare knowledge,healthcare knowledge,SKILL
25051,commercial health,commercial health,SKILL
25052,ux designer  wireframes,ux designer  wireframes,SKILL
25053,associate project manager,associate project manager,SKILL
25054,project analyst,project analyst,SKILL
25055,financial and operational,financial and operational,SKILL
25056,manage budgets,manage budgets,SKILL
25057,sox and compliance assessments,sox and compliance assessments,SKILL
25058,itil pci,itil pci,SKILL
25059,cissp preferred cisa,cissp preferred cisa,SKILL
25060,penetration testing iso 27002,penetration testing iso 27002,SKILL
25061,fiber channel architecture,fiber channel architecture,SKILL
25062,hyper v,hyper v,SKILL
25063,esx server,esx server,SKILL
25064,hba,hba,SKILL
25065,ie browser,ie browser,SKILL
25066,hardware software stand up,hardware software stand up,SKILL
25067,lun,lun,SKILL
25068,operating system technician,operating system technology;operating system technician,SKILL
25069,infrastructure and security services,infrastructure and security services,SKILL
25070,browser histories,browser histories,SKILL
25071,sr. security systems engineer,sr. security systems engineer,SKILL
25072,the director of infrastructure and security services,the director of infrastructure and security services,SKILL
25073,restful webservices,restful webservices,SKILL
25074,adobe acrobat pro,adobe acrobat pro,SKILL
25075,adobe dreamweaver and html,adobe dreamweaver and html,SKILL
25076,advanced sql,advanced sql,SKILL
25077,bi bo,bi bo,SKILL
25078,oel 65,oel 65,SKILL
25079,devops tool kit,devops tool kit,SKILL
25080,enginner,enginner,SKILL
25081,load balancers and web proxies,load balancers and web proxies,SKILL
25082,account executive sales manager,account executive sales manager,SKILL
25083,store procedures,store procedures,SKILL
25084,implementation life cycle,implementation life cycle,SKILL
25085,icetool,icetool,SKILL
25086,mainframe programmer,mainframe programmer,SKILL
25087,endeor,endeor,SKILL
25088,maintenance and production support projects,maintenance and production support projects,SKILL
25089,cobol db2,cobol db2,SKILL
25090,configuration audits,configuration audits,SKILL
25091,its pmo,its pmo,SKILL
25092,waterfall • essential,waterfall • essential,SKILL
25093,decompose,decompose,SKILL
25094,the project management office,the project management office,SKILL
25095,• excellent ms office,• excellent ms office,SKILL
25096,• technical,• technical,SKILL
25097,• develop business requirements document,• develop business requirements document,SKILL
25098,hardware trouble shooting,hardware trouble shooting,SKILL
25099,security access logon,security access logon,SKILL
25100,mcafee enterprise,mcafee enterprise,SKILL
25101,watermarking,watermarking,SKILL
25102,ldap java,ldap java,SKILL
25103,bean,bean,SKILL
25104,cyber security framework,cyber security framework,SKILL
25105,csf,csf,SKILL
25106,vbnet ms,vbnet ms,SKILL
25107,2008r2,2008r2,SKILL
25108,sap mm working,sap mm working,SKILL
25109,error messages,error messages,SKILL
25110,online transactions,online transactions,SKILL
25111,autolt,autolt,SKILL
25112,mobile computing,mobile computing;mobile cloud computing,SKILL
25113,weblogic 103,weblogic 103,SKILL
25114,db programming,db programming;c programming;r programming,SKILL
25115,oracle middleware fusion,oracle middleware fusion,SKILL
25116,oracle adf 11g,oracle adf 11g,SKILL
25117,business logic layer,business logic layer,SKILL
25118,rich ui development,rich ui development,SKILL
25119,communications skills,communications skills;communication skills,SKILL
25120,professional phone demeanor,professional phone demeanor,SKILL
25121,boot strap,bootstrap;boot strap,SKILL
25122,etrm,etrm,SKILL
25123,ctrm,ctrm,SKILL
25124,ibm field sales,ibm field sales,SKILL
25125,content and collaboration,content and collaboration,SKILL
25126,im&a,im&a,SKILL
25127,prolifics,prolifics,SKILL
25128,account managersdriving,account managersdriving,SKILL
25129,sow.pursues,sow.pursues,SKILL
25130,webmethodsba,webmethodsba,SKILL
25131,usfor,usfor,SKILL
25132,account & territory,account & territory,SKILL
25133,c-level,c-level,SKILL
25134,benefitsprolifics,benefitsprolifics,SKILL
25135,the account executives,the account executives,SKILL
25136,pmlc,pmlc,SKILL
25137,account & territory plansstaying,account & territory plansstaying,SKILL
25138,rsd,rsd,SKILL
25139,cc pace,cc pace,SKILL
25140,pace,pace,SKILL
25141,good computer & research,good computer & research,SKILL
25142,ttp/permanent,ttp/permanent,SKILL
25143,"health insurance, life insurance","health insurance, life insurance",SKILL
25144,junior technical recruiter,junior technical recruiter,SKILL
25145,flex spending,flex spending,SKILL
25146,5+ years of architecture,5+ years of architecture,SKILL
25147,810 years of technology experience,810 years of technology experience,SKILL
25148,pm2,pm2,SKILL
25149,mongodb gitlab,mongodb gitlab,SKILL
25150,sd-wan,sd-wan,SKILL
25151,dependent carelife insurance,dependent carelife insurance,SKILL
25152,federated identityshould,federated identity;federated identityshould,SKILL
25153,a senior network security engineer,a senior network security engineer,SKILL
25154,ipswill,ipswill,SKILL
25155,iam/idm,iam/idm,SKILL
25156,aetna ppo,aetna ppo,SKILL
25157,aetna,aetna,SKILL
25158,networks inc.,networks inc.,SKILL
25159,friendfinder networks inc.,friendfinder networks inc.,SKILL
25160,kaiser,kaiser,SKILL
25161,dual-stack,dual-stack,SKILL
25162,education plantuition reimbursementhealth club reimbursement,education plantuition reimbursementhealth club reimbursement,SKILL
25163,perks friendfinder networks inc.,perks friendfinder networks inc.,SKILL
25164,senior network security engineer,senior network security engineer,SKILL
25165,holiday pay,holiday pay,SKILL
25166,treewill,treewill,SKILL
25167,what we want friendfinder networks,what we want friendfinder networks,SKILL
25168,friendfinder networks,friendfinder networks,SKILL
25169,vxlans,vxlans,SKILL
25170,ipsec tunnels,ipsec tunnels,SKILL
25171,assistance programcommuter benefits529,assistance programcommuter benefits529,SKILL
25172,bgp & ospf,bgp & ospf,SKILL
25173,excellent interpersonal,excellent interpersonal,SKILL
25174,ember.js,ember.js,SKILL
25175,rest services & documentation,rest services & documentation,SKILL
25176,burr ridge il,burr ridge il,SKILL
25177,wireframe flow creation,wireframe flow creation,SKILL
25178,feature use case development,feature use case development,SKILL
25179,the adobe creative suite,the adobe creative suite;adobe creative suite,SKILL
25180,information architstrong portfolio,information architstrong portfolio,SKILL
25181,netapp/tintri nas,netapp/tintri nas,SKILL
25182,work togetherwindows server administratorthis,work togetherwindows server administratorthis,SKILL
25183,windows server administratorthe windows administrator,windows server administratorthe windows administrator,SKILL
25184,testcomplete,tcomplete;testcomplete,SKILL
25185,testrunner,testrunner,SKILL
25186,and microsoft sharepoint designer,and microsoft sharepoint designer,SKILL
25187,and planning,and planning;demand planning,SKILL
25188,write,write,SKILL
25189,socket and asynchronous communication,socket and asynchronous communication,SKILL
25190,object oriented languages python,object oriented languages python,SKILL
25191,reactor pattern implementations,reactor pattern implementations,SKILL
25192,payment industry,payment industry,SKILL
25193,asynchcore,asynchcore,SKILL
25194,oracle 11 12g oltp database,oracle 11 12g oltp database,SKILL
25195,files & click stream,files & click stream,SKILL
25196,javascript & ajax* excellent,javascript & ajax* excellent,SKILL
25197,site conversion engineer,site conversion engineer,SKILL
25198,business objects & databases* exposure,business objects & databases* exposure,SKILL
25199,& engineering,engineering;& engineering,SKILL
25200,discover & splunk* experience,discover & splunk* experience,SKILL
25201,palo alto ips,palo alto ips,SKILL
25202,layer 2 switching,layer 2 switching,SKILL
25203,san  nas knowledge,san  nas knowledge,SKILL
25204,thanksjohn,thanksjohn,SKILL
25205,the clients marketing operations,the clients marketing operations,SKILL
25206,freshers,freshers,SKILL
25207,caand,caand,SKILL
25208,dear candidate,dear candidate,SKILL
25209,marketing operations,marketing operations,SKILL
25210,college graduates,college graduates,SKILL
25211,psd,psd,SKILL
25212,"marketing operations art reviewer""","marketing operations art reviewer""",SKILL
25213,looking for resource,looking for resource,SKILL
25214,customer interface,customer interface,SKILL
25215,web markup,web markup,SKILL
25216,branding,branding,SKILL
25217,etlunix,etlunix,SKILL
25218,delivery executive,delivery executive,SKILL
25219,project executive,project executive,SKILL
25220,interactive designer,interactive designer,SKILL
25221,standard query languages,standard query languages,SKILL
25222,business intelligence environments business objects,business intelligence environments business objects,SKILL
25223,lending,lending,SKILL
25224,ruby and rails,ruby and rails,SKILL
25225,and user interface design,user interface design;and user interface design,SKILL
25226,medical benefits,medical benefits,SKILL
25227,sms environment,sms environment,SKILL
25228,external email gateways work,external email gateways work,SKILL
25229,sql 2000 server components,sql 2000 server components,SKILL
25230,exchange 2000 and 2003,exchange 2000 and 2003,SKILL
25231,segundo carequirements,segundo carequirements,SKILL
25232,framework 4.0+ •,framework 4.0+ •,SKILL
25233,bootstrap •,bootstrap •,SKILL
25234,webapi • experience,webapi • experience,SKILL
25235,entity framework •,entity framework •,SKILL
25236,ccaa ccev ccee ccia,ccaa ccev ccee ccia,SKILL
25237,penetration,penetration,SKILL
25238,security operations engineer,security operations engineer,SKILL
25239,rest & web services,rest & web services,SKILL
25240,ecommerce software,ecommerce software,SKILL
25241,"java, cassandra/nosql","java, cassandra/nosql",SKILL
